id,imdb_id,original_title,release_date,runtime,revenue,action,adventure,animation,comedy,crime,documentary,drama,family,fantasy,history,horror,music,mystery,romance,science fiction,tv movie,thriller,war,western,qtd_genres,day,month,year,day_of_week
681.0,tt0066995,Diamonds Are Forever,1971-12-13,120.0,116019547.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,13,12,1971,Monday
682.0,tt0071807,The Man with the Golden Gun,1974-12-01,125.0,97572000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,12,1974,Sunday
685.0,tt0030523,Olympia - Fest der Schönheit,1938-04-20,100.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,4,1938,Wednesday
686.0,tt0118884,Contact,1997-07-11,150.0,171120329.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3,11,7,1997,Friday
687.0,tt0112818,Dead Man Walking,1995-12-29,122.0,39363635.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,12,1995,Friday
688.0,tt0112579,The Bridges of Madison County,1995-05-28,135.0,182016617.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,28,5,1995,Sunday
689.0,tt0073800,Ο θίασος,1975-07-01,224.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,1,7,1975,Tuesday
690.0,tt0053168,Pickpocket,1959-12-16,75.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,16,12,1959,Wednesday
691.0,tt0076752,The Spy Who Loved Me,1977-07-07,125.0,185438673.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,7,7,1977,Thursday
692.0,tt0069089,Pink Flamingos,1972-03-12,92.0,6000000.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3,1972,Sunday
693.0,tt0290002,Meet the Fockers,2004-12-22,115.0,516642939.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,22,12,2004,Wednesday
694.0,tt0081505,The Shining,1980-05-23,144.0,44781695.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,23,5,1980,Friday
695.0,tt0108122,Short Cuts,1993-09-05,187.0,6110979.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,9,1993,Sunday
696.0,tt0079522,Manhattan,1979-04-25,96.0,39946780.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,25,4,1979,Wednesday
697.0,tt0018217,Октябрь,1928-01-20,115.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,20,1,1928,Friday
698.0,tt0079574,Moonraker,1979-06-26,126.0,210308099.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,26,6,1979,Tuesday
699.0,tt0082398,For Your Eyes Only,1981-06-23,127.0,195312802.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,23,6,1981,Tuesday
700.0,tt0086034,Octopussy,1983-06-05,131.0,187500000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,6,1983,Sunday
701.0,tt0014341,Our Hospitality,1923-11-19,73.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,19,11,1923,Monday
702.0,tt0044081,A Streetcar Named Desire,1951-09-18,125.0,8000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,9,1951,Tuesday
703.0,tt0075686,Annie Hall,1977-04-19,93.0,38251425.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,19,4,1977,Tuesday
704.0,tt0058182,A Hard Day's Night,1964-07-07,88.0,2360561.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,7,7,1964,Tuesday
705.0,tt0042192,All About Eve,1950-10-06,139.0,8400000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,10,1950,Friday
706.0,tt0071458,Fontane Effi Briest,1974-06-20,141.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,20,6,1974,Thursday
707.0,tt0090264,A View to a Kill,1985-05-24,131.0,152427960.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,24,5,1985,Friday
708.0,tt0093428,The Living Daylights,1987-06-29,130.0,191185897.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,29,6,1987,Monday
709.0,tt0097742,Licence to Kill,1989-06-13,133.0,156167015.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,13,6,1989,Tuesday
710.0,tt0113189,GoldenEye,1995-11-16,130.0,352194034.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,16,11,1995,Thursday
711.0,tt0181536,Finding Forrester,2000-12-21,136.0,80049764.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,12,2000,Thursday
712.0,tt0109831,Four Weddings and a Funeral,1994-03-09,117.0,245700832.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,9,3,1994,Wednesday
713.0,tt0107822,The Piano,1993-05-19,121.0,40185556.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,19,5,1993,Wednesday
714.0,tt0120347,Tomorrow Never Dies,1997-12-11,119.0,333011068.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,11,12,1997,Thursday
742.0,tt0203166,Tillsammans,2000-08-25,106.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,25,8,2000,Friday
743.0,tt0129659,Zugvögel – einmal nach Inari,1998-01-01,87.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1998,Thursday
744.0,tt0092099,Top Gun,1986-05-16,110.0,356830601.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,16,5,1986,Friday
745.0,tt0167404,The Sixth Sense,1999-08-06,107.0,672806292.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,6,8,1999,Friday
746.0,tt0093389,The Last Emperor,1987-05-27,163.0,43984230.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,27,5,1987,Wednesday
747.0,tt0365748,Shaun of the Dead,2004-04-09,99.0,30097092.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,9,4,2004,Friday
750.0,tt0055205,Murder She Said,1961-09-26,87.0,0.0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,26,9,1961,Tuesday
751.0,tt0057334,Murder at the Gallop,1963-06-24,81.0,0.0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,5,24,6,1963,Monday
752.0,tt0434409,V for Vendetta,2006-02-23,132.0,132511035.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,23,2,2006,Thursday
753.0,tt0062952,Faces,1968-11-24,130.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,11,1968,Sunday
754.0,tt0119094,Face/Off,1997-06-27,138.0,245676146.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,27,6,1997,Friday
755.0,tt0116367,From Dusk Till Dawn,1996-01-19,108.0,25836616.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,19,1,1996,Friday
756.0,tt0032455,Fantasia,1940-11-13,124.0,76411819.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,13,11,1940,Wednesday
757.0,tt0058383,Murder Most Foul,1964-03-01,90.0,0.0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,5,1,3,1964,Sunday
758.0,tt0058382,Murder Ahoy,1964-09-22,93.0,0.0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,5,22,9,1964,Tuesday
759.0,tt0045810,Gentlemen Prefer Blondes,1953-07-14,91.0,5300000.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,14,7,1953,Tuesday
760.0,tt0069747,Les Aventures de Rabbi Jacob,1973-10-17,100.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,10,1973,Wednesday
761.0,tt0074103,L'Aile ou la Cuisse,1976-10-27,104.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,10,1976,Wednesday
762.0,tt0071853,Monty Python and the Holy Grail,1975-05-25,91.0,1940906.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,25,5,1975,Sunday
763.0,tt0103873,Braindead,1992-08-13,103.0,242623.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,13,8,1992,Thursday
764.0,tt0083907,The Evil Dead,1981-09-10,85.0,29400000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,9,1981,Thursday
765.0,tt0092991,Evil Dead II,1987-03-13,84.0,10900000.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,13,3,1987,Friday
766.0,tt0106308,Army of Darkness,1992-10-31,81.0,21502976.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,31,10,1992,Saturday
767.0,tt0417741,Harry Potter and the Half-Blood Prince,2009-07-07,153.0,933959197.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7,7,2009,Tuesday
768.0,tt0120681,From Hell,2001-02-08,122.0,74558115.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,8,2,2001,Thursday
769.0,tt0099685,GoodFellas,1990-09-12,145.0,46835000.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,12,9,1990,Wednesday
770.0,tt0031381,Gone with the Wind,1939-12-15,233.0,402352579.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,15,12,1939,Friday
771.0,tt0099785,Home Alone,1990-11-16,103.0,476684675.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,16,11,1990,Friday
772.0,tt0104431,Home Alone 2: Lost in New York,1992-11-19,120.0,358994850.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,19,11,1992,Thursday
773.0,tt0449059,Little Miss Sunshine,2006-07-26,102.0,100523181.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,26,7,2006,Wednesday
774.0,tt0000010,La Sortie de l'Usine Lumière à Lyon,1895-03-22,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,3,1895,Friday
775.0,tt0000417,Le Voyage dans la Lune,1902-04-17,15.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,17,4,1902,Thursday
776.0,tt0031885,La Règle du jeu,1939-07-09,106.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,9,7,1939,Sunday
777.0,tt0028950,La Grande Illusion,1937-06-04,114.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,4,6,1937,Friday
778.0,tt0046487,Les vacances de Monsieur Hulot,1953-02-25,87.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,1953,Wednesday
779.0,tt0023649,Vampyr - Der Traum des Allan Grey,1932-05-06,74.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,6,5,1932,Friday
780.0,tt0019254,La passion de Jeanne d'Arc,1928-04-21,82.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,21,4,1928,Saturday
781.0,tt0120522,Winterschläfer,1997-10-30,120.0,323041.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,30,10,1997,Thursday
782.0,tt0119177,Gattaca,1997-09-07,106.0,12532777.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,7,9,1997,Sunday
783.0,tt0083987,Gandhi,1982-11-30,191.0,77737889.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,30,11,1982,Tuesday
784.0,tt0116790,Kolja,1996-05-15,105.0,7566841.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,15,5,1996,Wednesday
785.0,tt0023104,Kuhle Wampe oder: Wem gehört die Welt?,1932-05-14,74.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,5,1932,Saturday
786.0,tt0181875,Almost Famous,2000-09-15,122.0,47386287.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,15,9,2000,Friday
787.0,tt0356910,Mr. & Mrs. Smith,2005-06-07,120.0,478207520.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,7,6,2005,Tuesday
788.0,tt0107614,Mrs. Doubtfire,1993-11-24,125.0,441286195.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,24,11,1993,Wednesday
789.0,tt0060802,Ostře sledované vlaky,1966-11-18,93.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,18,11,1966,Friday
790.0,tt0080749,The Fog,1980-02-08,89.0,21378361.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,2,1980,Friday
791.0,tt0432291,The Fog,2005-10-14,100.0,46201432.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,14,10,2005,Friday
792.0,tt0091763,Platoon,1986-12-19,120.0,138530565.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,19,12,1986,Friday
793.0,tt0090756,Blue Velvet,1986-01-01,120.0,8618766.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,1,1,1986,Wednesday
794.0,tt0075005,The Omen,1976-06-06,111.0,60922980.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,6,6,1976,Sunday
795.0,tt0120632,City of Angels,1998-04-10,114.0,198685114.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,10,4,1998,Friday
796.0,tt0139134,Cruel Intentions,1999-03-05,98.0,76347426.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,5,3,1999,Friday
797.0,tt0060827,Persona,1966-10-18,83.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,10,1966,Tuesday
798.0,tt0046218,Pünktchen und Anton,1953-08-26,91.0,0.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,26,8,1953,Wednesday
799.0,tt0161935,Pünktchen und Anton,1999-03-11,107.0,0.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,11,3,1999,Thursday
800.0,tt0042804,Los olvidados,1950-12-09,85.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9,12,1950,Saturday
801.0,tt0093105,"Good Morning, Vietnam",1987-12-23,121.0,123922370.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,23,12,1987,Wednesday
802.0,tt0056193,Lolita,1962-06-21,154.0,9250000.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,21,6,1962,Thursday
803.0,tt0048434,Nuit et brouillard,1955-06-04,32.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,4,6,1955,Saturday
804.0,tt0046250,Roman Holiday,1953-08-26,119.0,12000000.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,26,8,1953,Wednesday
805.0,tt0063522,Rosemary's Baby,1968-06-12,138.0,33395426.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,12,6,1968,Wednesday
806.0,tt0466909,The Omen,2006-06-06,110.0,119188334.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,6,2006,Tuesday
807.0,tt0114369,Se7en,1995-09-22,127.0,327311859.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,22,9,1995,Friday
808.0,tt0126029,Shrek,2001-05-18,90.0,487853320.0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,18,5,2001,Friday
809.0,tt0298148,Shrek 2,2004-05-19,93.0,928760770.0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,19,5,2004,Wednesday
810.0,tt0413267,Shrek the Third,2007-05-17,93.0,813367380.0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,17,5,2007,Thursday
811.0,tt0067756,Silent Running,1972-03-09,89.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,9,3,1972,Thursday
812.0,tt0103639,Aladdin,1992-11-25,90.0,504050219.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,5,25,11,1992,Wednesday
813.0,tt0080339,Airplane!,1980-07-02,88.0,83453539.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,1980,Wednesday
814.0,tt0082010,An American Werewolf in London,1981-08-21,97.0,31973249.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,21,8,1981,Friday
815.0,tt0204824,Animal Farm,1999-10-03,91.0,0.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,10,1999,Sunday
816.0,tt0118655,Austin Powers: International Man of Mystery,1997-05-02,94.0,67683989.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,5,1997,Friday
817.0,tt0145660,Austin Powers: The Spy Who Shagged Me,1999-06-08,95.0,312016858.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,8,6,1999,Tuesday
818.0,tt0295178,Austin Powers in Goldmember,2002-07-26,93.0,296655431.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,26,7,2002,Friday
819.0,tt0117665,Sleepers,1996-10-18,147.0,165615285.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,18,10,1996,Friday
820.0,tt0102138,JFK,1991-12-20,189.0,205405498.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,20,12,1991,Friday
821.0,tt0055031,Judgment at Nuremberg,1961-12-18,179.0,10000000.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,18,12,1961,Monday
822.0,tt0051792,জলসাঘর,1958-10-10,100.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,10,10,1958,Friday
823.0,tt0193253,人狼 JIN-ROH,1999-11-17,102.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,4,17,11,1999,Wednesday
824.0,tt0203009,Moulin Rouge!,2001-05-24,128.0,179213434.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,24,5,2001,Thursday
825.0,tt0145734,Playing by Heart,1998-12-30,121.0,3970078.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,12,1998,Wednesday
826.0,tt0050212,The Bridge on the River Kwai,1957-10-11,161.0,44908000.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,11,10,1957,Friday
827.0,tt0046911,Les Diaboliques,1955-01-29,117.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,29,1,1955,Saturday
828.0,tt0043456,The Day the Earth Stood Still,1951-09-28,92.0,1850000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,28,9,1951,Friday
829.0,tt0071315,Chinatown,1974-06-20,130.0,30000000.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,20,6,1974,Thursday
830.0,tt0049223,Forbidden Planet,1956-03-23,98.0,3250000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,23,3,1956,Friday
831.0,tt0047577,This Island Earth,1955-06-01,87.0,1700000.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,6,1955,Wednesday
832.0,tt0022100,M - Eine Stadt sucht einen Mörder,1931-05-11,117.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,11,5,1931,Monday
833.0,tt0045274,Umberto D.,1952-01-20,91.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,1952,Sunday
834.0,tt0401855,Underworld: Evolution,2006-01-12,106.0,111476513.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,12,1,2006,Thursday
835.0,tt0022869,F.P.1 antwortet nicht,1932-12-22,114.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,22,12,1932,Thursday
836.0,tt0057654,Vidas Secas,1963-08-22,100.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,8,1963,Thursday
837.0,tt0086541,Videodrome,1983-02-04,88.0,2120439.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,4,2,1983,Friday
838.0,tt0069704,American Graffiti,1973-08-01,110.0,140000000.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,1973,Wednesday
839.0,tt0067023,Duel,1971-11-13,90.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,13,11,1971,Saturday
840.0,tt0075860,Close Encounters of the Third Kind,1977-11-18,137.0,306889114.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,18,11,1977,Friday
841.0,tt0087182,Dune,1984-12-14,137.0,30925690.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,14,12,1984,Friday
842.0,tt0364961,The Assassination of Richard Nixon,2004-05-17,95.0,3537961.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,17,5,2004,Monday
843.0,tt0118694,花樣年華,2000-09-29,99.0,12854953.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,29,9,2000,Friday
844.0,tt0212712,2046,2004-09-29,128.0,19271312.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,4,29,9,2004,Wednesday
845.0,tt0044079,Strangers on a Train,1951-06-27,101.0,7000000.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,27,6,1951,Wednesday
846.0,tt0120902,The X Files,1998-06-19,121.0,189198313.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,19,6,1998,Friday
847.0,tt0096446,Willow,1988-05-20,126.0,57269863.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,20,5,1988,Friday
848.0,tt0082288,Dragonslayer,1981-06-26,108.0,14110013.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,26,6,1981,Friday
849.0,tt0085811,Krull,1983-07-29,117.0,16519460.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,29,7,1983,Friday
850.0,tt0085334,A Christmas Story,1983-11-18,93.0,20653717.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,18,11,1983,Friday
851.0,tt0037558,Brief Encounter,1945-11-24,86.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,24,11,1945,Saturday
852.0,tt0051588,Es geschah am hellichten Tag,1958-06-09,100.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,9,6,1958,Monday
853.0,tt0215750,Enemy at the Gates,2001-03-14,131.0,96976270.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,14,3,2001,Wednesday
854.0,tt0110475,The Mask,1994-07-29,101.0,351583407.0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,29,7,1994,Friday
855.0,tt0265086,Black Hawk Down,2001-12-28,145.0,172989651.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,28,12,2001,Friday
856.0,tt0096438,Who Framed Roger Rabbit,1988-06-21,104.0,329803958.0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,21,6,1988,Tuesday
857.0,tt0120815,Saving Private Ryan,1998-07-24,169.0,481840909.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,24,7,1998,Friday
858.0,tt0108160,Sleepless in Seattle,1993-06-24,105.0,227799884.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,24,6,1993,Thursday
859.0,tt0094947,Dangerous Liaisons,1988-12-21,119.0,34670720.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,21,12,1988,Wednesday
860.0,tt0086567,WarGames,1983-06-03,114.0,79567667.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,1983,Friday
861.0,tt0100802,Total Recall,1990-06-01,113.0,261317921.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,6,1990,Friday
862.0,tt0114709,Toy Story,1995-10-30,81.0,373554033.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,30,10,1995,Monday
863.0,tt0120363,Toy Story 2,1999-10-30,92.0,497366869.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,30,10,1999,Saturday
864.0,tt0106611,Cool Runnings,1993-10-01,98.0,154856263.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,10,1993,Friday
865.0,tt0093894,The Running Man,1987-02-17,101.0,38122105.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,17,2,1987,Tuesday
866.0,tt0308644,Finding Neverland,2004-10-17,106.0,116766556.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,10,2004,Sunday
867.0,tt0108162,Sliver,1993-05-21,108.0,116300000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,21,5,1993,Friday
868.0,tt0468565,Tsotsi,2005-12-23,94.0,9879971.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,23,12,2005,Friday
869.0,tt0133152,Planet of the Apes,2001-07-25,119.0,362211740.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,25,7,2001,Wednesday
870.0,tt0330229,ドールズ,2002-09-05,114.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,5,9,2002,Thursday
